87765,830,14616,804,3
84957,655,9267,704,3
92919,921,15037,791,3
81677,883,9160,675,3
94433,842,14145,770,3
82844,925,9094,505,3
98223,985,13972,428,3
87007,811,8888,647,3
92715,853,13306,758,3
89306,834,8830,354,3
95529,707,13300,544,3
89398,737,8139,414,3
96989,727,11126,784,3
93423,574,8657,640,3
98856,678,12464,730,3
90818,813,8446,615,3
95119,556,12593,738,3
95614,789,8334,616,3
90950,830,12013,733,3
89294,722,8329,627,3
93675,779,11734,775,3
93978,670,7965,609,3
97362,939,11770,736,3
87987,822,8114,623,3
93370,769,11749,739,3
91684,707,8070,610,3
92971,610,11511,763,3
94899,803,8132,627,3
90973,819,11728,416,3
94589,765,8182,625,3
92233,849,11741,792,3
93215,352,8470,629,3
96680,325,12026,767,3
94508,340,8314,641,3
93354,420,12316,653,3
90578,408,8502,657,3
94227,300,12396,823,3
93026,319,8613,679,3
96306,266,12554,822,3
88002,373,8702,709,3
91875,327,12995,878,3
89661,375,8961,769,3
96137,281,13971,915,3
86025,310,9064,805,3
91761,436,14801,956,3
87007,352,9608,800,3
93266,293,15568,999,3
83297,283,10074,877,3
89411,362,17105,989,3
80285,317,10233,883,3
90452,392,17396,1021,3
81220,501,10941,911,3
85212,320,17592,1072,3
84488,293,10782,916,3
90259,421,18597,1066,3
79717,304,10850,911,3
93290,407,19154,1010,3
80988,341,10783,945,3
88612,363,19503,1008,3
77324,401,11352,955,3
87914,346,20081,1033,3
79358,368,11736,936,3
86314,351,22900,1074,3
77194,392,11859,1021,3
87863,293,23805,1054,3
81298,270,11931,902,3
83389,405,25222,1013,3
73924,247,12623,1020,3
85575,326,26168,1061,3
80335,373,12721,993,3
81500,364,27284,1074,3
72189,436,12954,1039,3
81754,241,28301,1082,3
73947,307,13098,1003,3
83351,372,28959,1089,3
66077,320,13293,1069,3
81317,197,28516,1107,3
77484,419,13696,1058,3
80058,221,30360,1121,3
72527,421,13660,1028,3
83066,301,30861,1044,3
67012,407,14345,1094,3
74121,183,31419,1173,3
68808,235,14121,1057,3
70844,339,25572,1015,3
38638,489,29634,1088,3
61607,365,13996,404,3
71711,377,30418,1466,3
33623,579,30697,1197,3
61358,330,15312,1088,3
45540,479,19496,1847,3
37008,218,40696,1163,3
61472,326,15327,611,3
55729,333,17172,1617,3
39837,199,40486,1075,3
61828,231,15666,1051,3
55376,391,16005,1702,3
40661,405,35687,1160,3
63366,302,14655,1077,3
53969,393,17046,1802,3
40164,257,38325,1192,3
62167,351,14412,1119,3
49984,336,13822,1969,3
36732,326,36710,1338,3
61913,305,14651,1241,3
54883,206,17133,2266,3
34984,274,38216,1306,3
63351,356,14042,1197,3
54672,385,15203,2227,3
35064,406,35644,1313,3
61031,336,14314,1281,3
53003,333,13959,2179,3
36505,252,33655,1308,3
62096,341,13643,1232,3
68988,378,20030,1766,3
36231,588,26642,1161,3
59759,333,11936,1075,3
80180,293,16903,1359,3
76698,499,10421,1111,3
89647,355,20150,1082,3
75843,319,10605,1164,3
81330,282,24494,1563,3
72167,417,14281,1203,3
63965,358,13801,1982,3
39364,408,39123,1229,3
60424,254,15356,1163,3
53545,406,16645,2088,3
36798,99,39271,1271,3
59566,366,14363,599,3
74213,401,17894,1758,3
85706,401,9509,1139,3
93096,408,17512,1323,3
71388,378,12728,1204,3
69444,345,24073,1741,3
34994,668,31713,1321,3
62406,402,14106,1529,3
35729,356,16436,2368,3
33348,317,42548,1404,3
63720,427,15356,1449,3
37390,374,16869,2425,3
31462,269,42869,1417,3
61886,308,15243,1439,3
34366,301,15800,2190,3
35617,210,38354,1222,3
62956,378,12782,1089,3
86686,415,16244,1245,3
86653,340,9494,1052,3
91652,339,12719,1351,3
79748,373,6967,1069,3
94041,347,7499,1383,3
92158,442,5465,1042,3
96596,327,6676,1356,3
88565,375,5231,1044,3
94115,410,7464,1442,3
90234,316,7203,1125,3
86081,331,18673,1414,3
75175,335,11910,1162,3
72755,270,24457,1648,3
72309,306,13836,1186,3
61779,400,15838,2039,3
39240,90,36702,1274,3
60825,489,13967,1182,3
66976,393,20425,1767,3
