692,3169,4585,153,3
741,3159,4661,145,3
713,2896,4585,153,3
630,2644,4580,145,3
765,2365,4429,140,3
718,2379,4342,143,3
707,2170,4336,141,3
706,2080,4414,143,3
621,2106,4244,149,3
762,2204,4160,133,3
684,2297,4311,147,3
682,2364,4307,142,3
700,2334,4318,144,3
669,2418,4327,147,3
770,2438,4314,145,3
628,2419,4357,146,3
667,2343,4265,144,3
700,2371,4366,152,3
640,2422,4316,151,3
721,2398,4382,150,3
631,2374,4486,157,3
675,2358,4645,159,3
739,2193,5057,172,3
699,2228,5208,175,3
735,2195,5423,186,3
643,2217,5585,192,3
673,2285,5703,204,3
750,2261,5737,215,3
684,2194,5774,216,3
774,2251,5708,201,3
704,2107,5706,210,3
686,2091,5770,212,3
773,1909,5765,221,3
844,1914,5573,220,3
868,1862,5423,205,3
767,1846,5355,204,3
726,1571,5262,189,3
808,1778,5085,199,3
744,1531,4935,189,3
779,1472,4597,161,3
731,998,3858,142,3
685,754,3408,128,3
709,649,3060,110,3
694,544,2802,106,3
647,475,2652,106,3
760,437,2881,99,3
700,388,2929,114,3
718,338,3125,105,3
742,382,3225,116,3
642,394,3335,124,3
755,361,3369,122,3
697,346,3333,126,3
722,354,3316,129,3
747,438,3376,125,3
685,694,3599,137,3
809,1067,3814,139,3
666,1222,3925,135,3
721,1035,3771,130,3
770,1001,3839,137,3
709,1060,3837,134,3
778,1091,3867,137,3
673,1248,4035,144,3
673,1379,4025,144,3
771,1526,4107,138,3
752,1838,4346,146,3
784,1954,4354,136,3
689,2129,4251,137,3
688,1984,3955,124,3
781,1826,3758,119,3
762,1513,3691,122,3
765,1024,3600,110,3
749,650,3503,120,3
758,376,3650,118,3
751,388,3729,124,3
648,429,3791,122,3
776,461,3961,128,3
779,507,3892,131,3
763,482,3957,117,3
756,693,4004,134,3
793,1101,4221,142,3
815,1257,4317,147,3
790,1193,4174,147,3
700,1168,4068,140,3
772,1035,3967,134,3
686,940,3906,132,3
751,946,3952,129,3
761,838,3871,132,3
670,1092,4021,130,3
755,1277,4212,130,3
696,1646,4319,140,3
705,1897,4385,145,3
792,1978,4399,142,3
685,2083,4451,145,3
757,2014,4507,141,3
687,1979,4400,146,3
754,2124,4511,146,3
714,2253,4857,161,3
649,2456,5013,164,3
763,2450,5165,157,3
750,1561,4869,162,3
778,1179,4692,156,3
755,966,4588,161,3
598,848,4477,148,3
742,842,4421,146,3
735,682,4296,144,3
718,555,4141,139,3
728,482,4192,138,3
684,396,4131,138,3
634,486,4166,137,3
687,476,4119,134,3
657,566,4268,139,3
750,826,4466,148,3
763,1327,4613,160,3
781,1842,4850,168,3
810,2217,5098,173,3
724,2400,5142,182,3
710,2414,4970,178,3
794,2332,4941,169,3
823,1907,4771,167,3
796,1289,4481,157,3
683,985,4293,151,3
757,783,4188,143,3
790,639,4282,152,3
717,585,4186,149,3
719,723,4317,150,3
668,838,4433,155,3
760,1052,4630,164,3
801,1060,4603,164,3
747,1212,4796,174,3
820,1366,4849,170,3
721,1816,4912,163,3
753,1751,4980,169,3
783,1270,4669,155,3
678,897,4385,139,3
731,811,4181,127,3
669,868,4122,123,3
749,1178,4223,120,3
800,1920,4292,129,3
711,2136,4359,129,3
788,2354,4616,132,3
735,2456,4961,149,3
836,2461,5075,161,3
819,2339,5131,159,3
785,1919,5049,154,3
715,749,4457,160,3
694,662,4396,135,3
752,526,4055,131,3
699,453,2218,111,3
748,507,4113,131,3
744,562,4094,142,3
758,732,4244,143,3
698,690,4134,157,3
717,726,4108,142,3
767,742,4055,150,3
735,711,4099,132,3
734,646,4131,151,3
719,633,4100,153,3
694,667,4102,150,3
777,551,3962,144,3
740,643,4174,156,3
752,593,4171,159,3
747,691,3871,152,3
712,665,3251,126,3
759,898,3525,130,3
830,1099,3941,144,3
786,1044,4188,149,3
807,1057,4323,160,3
848,885,4422,162,3
836,667,4486,157,3
905,629,4436,162,3
776,347,4399,163,3
842,335,4196,148,3
805,308,3986,157,3
819,240,3910,150,3
806,189,3899,146,3
866,180,3966,157,3
789,92,3872,150,3
806,37,3903,148,3
793,0,3948,146,3
781,20,3889,152,3
844,0,3903,155,3
791,66,3947,148,3
738,43,3996,156,3
746,76,4055,158,3
695,0,3942,157,3
775,84,4100,163,3
742,166,4128,156,3
718,194,4133,160,3
660,191,4222,154,3
697,321,4261,159,3
723,370,4345,154,3
719,449,4420,152,3
728,539,4481,157,3
764,584,4416,157,3
727,699,4510,144,3
746,756,4717,160,3
745,958,4785,163,3
714,1118,4845,165,3
866,1341,4783,170,3
795,1756,4945,176,3
817,2048,4951,178,3
824,2460,4873,165,3
819,2755,4939,181,3
844,2635,4904,169,3
744,2417,4773,168,3
777,2211,4685,159,3
867,2254,4766,163,3
815,2044,4725,167,3
906,2254,4775,169,3
775,2358,4761,161,3
915,2243,4348,149,3
849,1847,2861,113,3
855,1625,2647,103,3
849,1463,2484,107,3
907,1311,2404,105,3
837,1288,2676,102,3
882,1455,3164,122,3
912,1777,3780,142,3
991,2177,4058,159,3
933,2327,4359,156,3
937,2561,4265,166,3
957,2572,4342,159,3
927,1938,4221,148,3
943,1223,3725,136,3
983,646,3321,128,3
885,518,3230,115,3
889,413,3347,115,3
914,452,3362,114,3
911,454,3411,120,3
849,500,3445,120,3
890,500,3424,103,3
870,438,3537,115,3
911,485,3531,120,3
886,416,3476,128,3
942,520,3627,120,3
913,541,3629,127,3
924,441,3690,126,3
874,332,3558,130,3
922,532,3629,126,3
928,530,3665,127,3
910,549,3773,129,3
910,482,3783,133,3
940,485,3661,126,3
936,500,3818,135,3
931,519,3850,133,3
916,548,3938,136,3
919,481,4023,132,3
873,426,3898,134,3
940,558,4086,137,3
940,546,4127,137,3
939,574,4234,143,3
866,568,4054,139,3
935,613,4128,137,3
914,1009,4461,144,3
939,1328,4589,151,3
910,664,4198,137,3
934,486,3864,127,3
858,426,3660,121,3
918,393,3775,118,3
902,464,3907,120,3
936,447,3898,133,3
839,546,3801,129,3
901,536,3547,114,3
922,522,3608,114,3
873,571,3523,121,3
929,808,3687,128,3
932,973,3907,122,3
925,1056,4142,139,3
902,935,4068,130,3
926,731,4255,141,3
900,815,4210,142,3
818,847,4283,145,3
979,723,4097,140,3
882,518,3814,126,3
881,547,3826,122,3
905,532,3816,114,3
880,473,3872,116,3
849,366,4039,121,3
889,517,4018,124,3
929,423,4113,123,3
842,562,4250,126,3
865,572,4356,131,3
843,612,4470,134,3
895,522,4517,140,3
891,470,4433,141,3
905,443,4476,133,3
876,361,4451,147,3
872,471,4522,145,3
929,425,4422,140,3
911,398,3407,119,3
869,372,3518,112,3
904,292,3517,142,3
935,286,3460,141,3
842,290,3443,124,3
906,363,3490,113,3
913,362,3560,119,3
853,580,3571,132,3
847,694,4851,185,3
842,752,4863,184,3
849,581,4819,186,3
912,501,4583,169,3
769,358,4443,155,3
826,259,4119,150,3
764,280,4128,138,3
891,355,4188,153,3
765,410,4134,149,3
732,358,2338,139,3
771,659,4086,145,3
811,891,4084,153,3
848,1178,4166,150,3
803,1186,4166,155,3
753,1041,4198,151,3
708,604,4055,145,3
706,391,4093,148,3
790,424,3831,136,3
707,328,3833,123,3
706,317,3913,119,3
773,398,3533,106,3
657,363,3262,113,3
773,439,3311,101,3
690,415,3293,113,3
679,505,3387,125,3
783,1141,3439,126,3
704,2337,4434,159,3
803,3062,4919,170,3
737,3606,5209,168,3
743,3823,5366,186,3
723,3694,5383,196,3
756,3002,5198,188,3
789,1598,4526,163,3
741,916,4319,152,3
726,753,3693,142,3
695,723,3675,130,3
802,970,3705,141,3
731,706,3732,133,3
799,671,3747,136,3
764,679,3718,137,3
726,814,3757,127,3
739,887,3762,128,3
730,677,3758,123,3
864,710,3741,118,3
814,649,3752,132,3
780,788,3821,131,3
810,1105,3868,141,3
794,1647,4199,154,3
903,2220,4734,172,3
867,2777,5018,180,3
818,2841,5358,185,3
918,3155,5487,176,3
868,3242,5497,182,3
893,3054,5490,184,3
932,3180,5629,185,3
916,3097,5592,188,3
935,3063,5595,207,3
808,2802,5505,204,3
907,2574,5409,197,3
909,1946,4900,168,3
900,1457,3738,104,3
806,1001,3594,107,3
813,837,3422,93,3
914,619,3380,104,3
860,1009,3598,113,3
921,1309,3781,106,3
925,1398,3974,117,3
902,1532,4266,117,3
934,1571,4371,135,3
920,1440,4359,133,3
854,1216,4442,143,3
863,850,4389,143,3
966,627,4255,142,3
932,529,4061,142,3
927,588,4131,136,3
902,515,4184,135,3
807,627,4084,141,3
798,501,4059,142,3
915,517,4099,146,3
895,650,4028,138,3
755,828,4111,138,3
738,984,4162,141,3
817,1237,4257,142,3
796,1419,4184,150,3
809,1876,4158,142,3
763,1982,3986,136,3
725,1987,3862,128,3
763,1620,3884,116,3
825,1338,3768,121,3
754,1330,3799,130,3
714,1265,3811,128,3
697,1513,3813,136,3
753,2295,4065,138,3
720,2722,4061,149,3
672,2772,3725,136,3
703,2662,3108,120,3
682,2626,2848,120,3
723,2710,2999,119,3
691,2736,3102,131,3
716,2969,2997,127,3
689,3016,3030,126,3
652,3067,3129,130,3
741,2918,3130,124,3
650,2834,3019,122,3
690,2687,2536,115,3
681,2517,2505,122,3
681,2451,2437,125,3
656,2172,2496,116,3
655,1561,2564,108,3
600,1302,2589,110,3
687,1193,2620,112,3
722,1565,2611,111,3
661,2099,2648,116,3
733,2718,2569,106,3
641,3017,2503,115,3
673,3235,2299,109,3
690,3317,2252,111,3
610,3509,2201,122,3
741,3669,2378,127,3
664,3742,2513,128,3
647,3734,3073,134,3
706,3819,3177,136,3
630,3817,2870,133,3
645,3606,2407,132,3
676,3708,2339,122,3
663,3557,2423,132,3
685,3516,2417,124,3
600,3348,2379,128,3
602,3043,2425,127,3
637,3120,2481,126,3
656,2646,2499,121,3
619,1446,2233,111,3
639,1230,2095,113,3
552,1111,2160,107,3
570,795,0,90,3
569,954,0,95,3
611,1735,2800,111,3
633,2438,0,113,3
516,2795,0,114,3
667,3009,38,100,3
640,3043,38,112,3
623,2669,3374,110,3
653,2191,3153,116,3
659,1099,3247,102,3
678,0,3168,108,3
606,125,3123,97,3
736,194,3116,101,3
690,414,3011,85,3
663,779,2967,91,3
679,1181,2995,86,3
586,1387,2905,103,3
740,1379,2957,94,3
717,1461,3074,98,3
710,1307,3166,102,3
750,1065,3335,107,3
683,656,3344,110,3
787,448,3566,96,3
702,304,3923,100,3
765,332,4097,126,3
801,468,4330,117,3
748,487,4489,128,3
877,780,4763,137,3
914,772,4809,130,3
814,742,4712,134,3
757,770,4767,128,3
839,754,4859,141,3
766,614,4731,135,3
783,309,4796,143,3
684,36,4515,131,3
773,0,4348,122,3
739,36,4369,110,3
738,0,4407,127,3
754,152,4434,121,3
636,245,4433,133,3
788,488,4519,127,3
665,840,4661,138,3
742,801,4565,134,3
666,706,4534,136,3
727,687,4460,123,3
728,641,4528,124,3
562,805,4572,133,3
710,777,4574,133,3
742,827,4653,132,3
741,1052,4841,129,3
741,1118,4724,127,3
617,1158,4767,119,3
700,1164,4762,117,3
718,894,4661,114,3
658,671,4345,98,3
692,409,4411,114,3
660,264,4392,121,3
720,158,4475,122,3
699,557,4591,124,3
725,409,4467,132,3
624,130,4180,125,3
623,78,3897,113,3
635,22,4019,117,3
610,24,4008,122,3
663,0,4046,131,3
634,0,2414,107,3
596,0,2515,98,3
619,0,2523,101,3
545,0,2428,100,3
673,8,4066,104,3
659,34,3978,114,3
605,20,3803,118,3
651,15,3794,112,3
627,31,3901,124,3
699,0,3918,124,3
699,0,3963,124,3
623,0,3887,117,3
644,1,3813,108,3
629,0,3863,116,3
684,53,3818,112,3
584,10,3585,122,3
